year,period,rank,company,value_musd,ref_url,table_note,wiki_revision
2015,Q4,1,Apple,598344.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=12/31/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q1,2,ExxonMobil,356548.7,http://im.ft-static.com/content/images/b38c350e-169d-11e5-b07f-00144feabdc0.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q2,2,Microsoft,357154.4,http://im.ft-static.com/content/images/3738dd34-35da-11e5-b05b-b01debd57852.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q3,2,Google,407870.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=09/30/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q4,2,Alphabet,534090.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=12/31/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q1,3,Berkshire Hathaway,356510.7,http://im.ft-static.com/content/images/b38c350e-169d-11e5-b07f-00144feabdc0.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q2,3,ExxonMobil,347868.1,http://im.ft-static.com/content/images/3738dd34-35da-11e5-b05b-b01debd57852.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q3,3,Microsoft,347432.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=09/30/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q4,3,Microsoft,439680.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=12/31/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q1,4,Google,345849.2,http://im.ft-static.com/content/images/b38c350e-169d-11e5-b07f-00144feabdc0.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q2,4,Google,336014.5,http://im.ft-static.com/content/images/3738dd34-35da-11e5-b05b-b01debd57852.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q3,4,Berkshire Hathaway,318180.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=09/30/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q4,4,Berkshire Hathaway,323750.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=12/31/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q1,5,Microsoft,333524.8,http://im.ft-static.com/content/images/b38c350e-169d-11e5-b07f-00144feabdc0.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q2,5,Berkshire Hathaway,336014.5,http://im.ft-static.com/content/images/3738dd34-35da-11e5-b05b-b01debd57852.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q3,5,ExxonMobil,304245.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=09/30/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q4,5,ExxonMobil,325167.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=12/31/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q1,6,Petro China,329715.1,http://im.ft-static.com/content/images/b38c350e-169d-11e5-b07f-00144feabdc0.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q2,6,Petro China,319391.6,http://im.ft-static.com/content/images/3738dd34-35da-11e5-b05b-b01debd57852.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q3,6,Johnson & Johnson,257637.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=09/30/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q4,6,Amazon,323009.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=12/31/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q1,7,Wells Fargo,279919.7,http://im.ft-static.com/content/images/b38c350e-169d-11e5-b07f-00144feabdc0.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q2,7,ICBC,298531.5,http://im.ft-static.com/content/images/3738dd34-35da-11e5-b05b-b01debd57852.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q3,7,General Electric,248069.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=09/30/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q4,7,General Electric,313892.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=12/31/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q1,8,Johnson & Johnson,279723.9,http://im.ft-static.com/content/images/b38c350e-169d-11e5-b07f-00144feabdc0.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q2,8,Wells Fargo,289591.3,http://im.ft-static.com/content/images/3738dd34-35da-11e5-b05b-b01debd57852.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q3,8,China Mobile,243186.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=09/30/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q4,8,Johnson & Johnson,287153.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=12/31/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q1,9,ICBC,275389.1,http://im.ft-static.com/content/images/b38c350e-169d-11e5-b07f-00144feabdc0.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q2,9,Johnson & Johnson,270260.8,http://im.ft-static.com/content/images/3738dd34-35da-11e5-b05b-b01debd57852.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q3,9,Novartis,240373.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=09/30/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q4,9,Wells Fargo,281770.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=12/31/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q1,10,Novartis,267897.0,http://im.ft-static.com/content/images/b38c350e-169d-11e5-b07f-00144feabdc0.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q2,10,General Electric,267717.4,http://im.ft-static.com/content/images/3738dd34-35da-11e5-b05b-b01debd57852.xls,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q3,10,Nestlé,233361.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=09/30/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2015,Q4,10,JPMorgan Chase,245126.0,http://markets.ft.com/Research/Markets/DataArchiveFetchReport?Category=&Type=GMKT&Date=12/31/2015,"This Financial Times –based list is up to date  as of December 31, 2015 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2014,Q1,1,Apple,478766.1,http://im.ft-static.com/content/images/7097ad1a-fded-11e3-bd0e-00144feab7de.xls,"This Financial Times –based list is up to date  as of December 31, 2014 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
2014,Q2,1,Apple,560337.4,http://im.ft-static.com/content/images/632d8aa6-05da-11e4-9baa-00144feab7de.xls,"This Financial Times –based list is up to date  as of December 31, 2014 [update] . Indicated changes in market value are relative to the previous quarter.",1371146339
